"Match#","Time","Autonomous","Teleop","Status","Team #","Team Position","Joystick Sent","Joystick Lost","Joystick Disc","NXT Disconnects","NXT Volt Start","NXT Volt End","Robot Volt Start","Robot Volt End","Teleop Name","Initial Program","Notes","Freq NXT Volt Critical","Freq NXT Volt Error","Freq NXT Volt Warn","Freq NXT Volt Safe","NXT Volt Min","NXT Volt Max"
"10","28-Jan-2015 07:05:19 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.865V","7.869V","12.283V","12.213V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","47","2386","9.516V","12.315V"
"11","28-Jan-2015 07:09:37 PM","No Autonomous","02:00","Played","8492","Red Team 1",2564,0,0,0,"7.863V","7.864V","12.309V","12.197V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","47","2383","9.217V","12.342V"
"12","28-Jan-2015 07:14:30 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.860V","7.859V","12.338V","12.205V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","24","2392","9.427V","12.354V"
"13","28-Jan-2015 07:18:24 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.853V","7.847V","12.306V","12.172V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","44","2365","9.419V","12.335V"
"14","28-Jan-2015 07:24:04 PM","No Autonomous","02:00","Halted","8492","Red Team 1",1256,1,0,0,"7.846V","7.844V","12.337V","12.215V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","13","1195","9.506V","12.364V"
"15","28-Jan-2015 07:26:15 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.843V","7.844V","12.306V","12.112V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","38","2372","9.077V","12.331V"
"16","28-Jan-2015 07:30:32 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.839V","7.834V","12.289V","12.133V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","75","2374","9.411V","12.321V"
"17","28-Jan-2015 07:35:14 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.835V","7.831V","12.290V","12.065V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","37","2402","9.011V","12.323V"
"18","28-Jan-2015 07:39:05 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.835V","7.826V","12.264V","12.086V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","42","2408","8.928V","12.302V"
"19","28-Jan-2015 07:42:35 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"7.830V","7.821V","12.244V","12.027V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","38","2447","9.423V","12.263V"
"20","28-Jan-2015 07:45:45 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.820V","7.819V","12.187V","11.958V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","67","2361","9.091V","12.226V"
"1","21-Feb-2015 03:42:56 PM","No Autonomous","02:00","Played","8492","Red Team 1",2557,0,0,0,"7.696V","7.691V","12.350V","12.106V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","17","2492","9.023V","12.498V"
"1","05-Mar-2015 06:46:07 PM","No Autonomous","02:00","Played","8492","Red Team 1",2562,0,0,0,"8.177V","8.172V","13.782V","13.207V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","2","2486","9.889V","13.851V"
"1","05-Mar-2015 06:48:48 PM","No Autonomous","02:00","Played","8492","Red Team 1",2505,2313,0,2,"8.170V","8.168V","13.356V","13.089V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","-406","10.378V","13.187V"
"1","05-Mar-2015 06:51:27 PM","No Autonomous","02:00","Played","8492","Red Team 1",2514,0,0,0,"8.169V","8.168V","13.164V","12.835V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","15","2480","9.924V","13.200V"
"1","05-Mar-2015 06:53:47 PM","No Autonomous","02:00","Played","8492","Red Team 1",2361,0,0,36,"8.169V","8.169V","12.942V","12.942V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","3","123","10.065V","12.822V"
"1","04-Jun-2015 06:58:10 PM","No Autonomous","02:00","Halted","8492","Red Team 1",608,0,0,0,"8.045V","8.049V","13.533V","13.307V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","572","10.376V","13.651V"
"1","04-Jun-2015 06:59:05 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"8.054V","8.059V","13.435V","12.958V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","4","2465","9.697V","13.455V"
"1","04-Jun-2015 07:01:20 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.057V","8.058V","13.013V","12.857V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","6","2488","9.836V","13.053V"
"1","04-Jun-2015 07:27:19 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.071V","8.063V","13.049V","12.704V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","19","2470","9.462V","13.063V"
"1","04-Jun-2015 07:29:39 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.065V","8.058V","12.741V","12.561V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","19","2467","9.268V","12.766V"
"1","04-Jun-2015 07:35:44 PM","No Autonomous","02:00","Played","8492","Red Team 1",2561,0,0,0,"8.065V","8.065V","12.717V","12.474V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","24","2438","9.489V","12.758V"
"1","04-Jun-2015 07:38:10 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.064V","8.063V","12.536V","12.416V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","30","2425","9.398V","12.568V"
"1","04-Jun-2015 07:40:37 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.059V","8.059V","12.478V","12.307V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","44","2392","9.217V","12.500V"
"1","04-Jun-2015 07:42:54 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.059V","8.051V","12.396V","12.293V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","30","2445","9.147V","12.412V"
"1","04-Jun-2015 07:45:19 PM","No Autonomous","02:00","Played","8492","Red Team 1",2556,0,0,0,"8.052V","8.052V","12.338V","12.283V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","50","2413","8.831V","12.385V"
"1","04-Jun-2015 07:47:42 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.055V","8.046V","12.337V","12.268V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","72","2358","9.029V","12.364V"
"1","04-Jun-2015 07:50:21 PM","No Autonomous","02:00","Played","8492","Red Team 1",2556,0,0,0,"8.048V","8.050V","12.339V","12.184V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","49","2359","9.394V","12.362V"
"1","04-Jun-2015 07:52:46 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.044V","8.045V","12.274V","12.163V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","46","2417","8.691V","12.337V"
"1","04-Jun-2015 07:55:31 PM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"8.041V","7.905V","12.290V","12.136V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","1","77","2408","8.782V","12.313V"
"1","04-Jun-2015 07:59:27 PM","No Autonomous","02:00","Halted","8492","Red Team 1",1414,0,0,0,"7.934V","7.949V","12.313V","11.862V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","19","1349","8.674V","12.339V"
"1","04-Jun-2015 08:01:58 PM","No Autonomous","02:00","Halted","8492","Red Team 1",850,0,0,0,"7.997V","7.975V","12.306V","12.181V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","4","805","9.440V","12.323V"
"1","04-Jun-2015 08:03:43 PM","No Autonomous","02:00","Halted","8492","Red Team 1",202,0,0,0,"7.977V","7.977V","12.322V","12.321V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","225","11.510V","12.352V"
"1","16-Aug-2015 08:50:28 AM","No Autonomous","02:00","Halted","8492","Red Team 1",1577,0,0,0,"8.209V","8.190V","13.773V","13.443V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","1","1554","10.188V","13.796V"
"1","16-Aug-2015 08:52:37 AM","No Autonomous","02:00","Halted","8492","Red Team 1",909,0,0,0,"8.169V","8.165V","13.504V","13.341V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","1","913","10.597V","13.532V"
"1","16-Aug-2015 09:12:22 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.202V","8.140V","13.251V","12.868V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","5","2407","9.990V","13.268V"
"1","16-Aug-2015 09:14:50 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.098V","8.121V","12.964V","12.722V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","11","2458","9.710V","12.989V"
"1","16-Aug-2015 09:17:23 AM","No Autonomous","02:00","Played","8492","Red Team 1",2565,0,0,0,"8.127V","8.126V","12.822V","12.630V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","19","2470","9.390V","12.847V"
"1","16-Aug-2015 09:21:11 AM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"8.138V","8.115V","12.796V","12.602V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","8","2419","9.786V","12.814V"
"1","16-Aug-2015 09:26:38 AM","No Autonomous","05:00","Halted","8492","Red Team 1",6134,0,0,0,"8.111V","8.112V","12.777V","12.721V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","8","5828","9.999V","12.797V"
"1","16-Aug-2015 09:33:04 AM","No Autonomous","05:00","Halted","8492","Red Team 1",367,0,0,7,"8.119V","8.119V","12.759V","12.759V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","199","10.211V","12.773V"
"1","16-Aug-2015 09:36:16 AM","No Autonomous","05:00","Halted","8492","Red Team 1",3397,0,0,0,"8.159V","8.135V","12.777V","12.640V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","2","3229","10.019V","12.789V"
"1","16-Aug-2015 09:50:27 AM","No Autonomous","05:00","Played","8492","Red Team 1",6411,0,0,0,"8.118V","8.113V","12.756V","12.567V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","34","5986","9.361V","12.781V"
"1","16-Aug-2015 10:05:15 AM","No Autonomous","05:00","Halted","8492","Red Team 1",4861,0,0,0,"8.108V","8.097V","12.754V","12.560V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","30","4571","9.431V","12.777V"
"1","16-Aug-2015 10:12:32 AM","No Autonomous","05:00","Played","8492","Red Team 1",6400,0,0,0,"8.049V","8.055V","12.713V","12.521V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","35","6016","9.718V","12.742V"
"1","16-Aug-2015 10:18:35 AM","No Autonomous","05:00","Played","8492","Red Team 1",6412,0,0,0,"8.032V","8.052V","12.654V","12.553V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","23","6022","9.619V","12.680V"
"1","16-Aug-2015 10:33:22 AM","No Autonomous","05:00","Played","8492","Red Team 1",6412,0,0,0,"8.030V","8.013V","12.746V","12.485V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","44","6017","9.435V","12.762V"
"2","28-Aug-2015 06:17:40 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.815V","7.815V","13.201V","12.777V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","11","2453","9.528V","13.226V"
"2","28-Aug-2015 06:23:27 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.810V","7.802V","12.904V","12.567V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","25","2408","9.565V","12.925V"
"2","28-Aug-2015 06:30:36 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.799V","7.795V","12.756V","12.475V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","25","2426","9.240V","12.777V"
"2","28-Aug-2015 06:34:39 PM","No Autonomous","03:00","Halted","8492","Red Team 1",25,1,0,0,"7.791V","7.791V","12.646V","12.583V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","36","9.712V","12.663V"
"2","28-Aug-2015 06:36:31 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.795V","7.777V","12.666V","12.486V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","17","2472","9.574V","12.690V"
"1","28-Aug-2015 06:40:58 PM","No Autonomous","02:00","Played","8492","Red Team 1",2561,0,0,0,"7.766V","7.769V","12.623V","12.448V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","20","2423","9.477V","12.643V"
"1","28-Aug-2015 06:44:34 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.768V","7.738V","12.571V","12.394V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","37","2406","8.868V","12.593V"
"1","28-Aug-2015 06:47:22 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.737V","7.745V","12.513V","12.381V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","38","2379","9.058V","12.544V"
"1","28-Aug-2015 06:52:03 PM","No Autonomous","02:00","Halted","8492","Red Team 1",165,0,0,0,"7.749V","7.748V","12.551V","12.367V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","1","223","9.471V","12.583V"
"1","28-Aug-2015 06:53:54 PM","No Autonomous","02:00","Halted","8492","Red Team 1",936,0,0,0,"7.748V","7.741V","12.569V","12.274V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","11","907","9.433V","12.593V"
"1","28-Aug-2015 06:54:46 PM","No Autonomous","02:00","Halted","8492","Red Team 1",1523,0,0,0,"7.738V","7.741V","12.474V","11.758V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","15","1454","9.402V","12.509V"
"1","28-Aug-2015 06:56:37 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.740V","7.734V","12.474V","12.344V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","27","2393","9.520V","12.492V"
"1","28-Aug-2015 07:00:10 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.735V","7.731V","12.474V","12.325V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","33","2379","9.029V","12.498V"
"1","28-Aug-2015 07:04:31 PM","No Autonomous","02:00","Halted","8492","Red Team 1",2299,0,0,0,"7.723V","7.701V","12.453V","12.185V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","49","2151","8.524V","12.476V"
"1","28-Aug-2015 07:07:00 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.704V","7.709V","12.345V","12.228V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","39","2379","9.031V","12.368V"
"1","28-Aug-2015 07:09:45 PM","No Autonomous","02:00","Halted","8492","Red Team 1",39,0,0,0,"7.713V","7.711V","12.325V","12.315V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","0","115","12.251V","12.352V"
"1","28-Aug-2015 07:10:23 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.715V","7.697V","12.354V","12.144V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","83","2405","8.870V","12.387V"
"1","28-Aug-2015 07:16:00 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.693V","7.678V","12.340V","12.105V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","66","2405","8.555V","12.358V"
"1","28-Aug-2015 07:27:15 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.670V","7.656V","12.295V","12.049V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","78","2370","9.037V","12.333V"
"1","28-Aug-2015 07:29:52 PM","No Autonomous","02:00","Played","8492","Red Team 1",2567,0,0,0,"7.655V","7.635V","12.131V","12.037V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","37","2376","9.072V","12.177V"
"1","28-Aug-2015 07:32:26 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.651V","7.623V","12.117V","12.021V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","104","2379","8.685V","12.152V"
"1","28-Aug-2015 07:35:55 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.640V","7.632V","12.127V","11.935V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","158","2305","8.495V","12.148V"
"1","28-Aug-2015 07:38:25 PM","No Autonomous","02:00","Halted","8492","Red Team 1",333,0,0,0,"7.645V","7.636V","12.033V","12.025V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","1","312","9.359V","12.069V"
"1","28-Aug-2015 07:40:44 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.664V","7.655V","12.085V","11.925V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","119","2301","8.654V","12.127V"
"1","28-Aug-2015 07:43:30 PM","No Autonomous","02:00","Played","8492","Red Team 1",2566,0,0,0,"7.676V","7.650V","12.029V","11.945V","Teleop1-4.rxe","Teleop1-4.rxe","P1.124 F9.68 SV2.03/Nov  6 2013 ","0","0","158","2307","8.619V","12.057V"
